Country/Region,time,precipIntensityMax,temperatureLow,humidity,pressure
Lithuania,4/13/2020,0.0078,33.97,0.65,1008.8
Lithuania,4/14/2020,0.0304,42.84,0.78,1008.4
Lithuania,4/15/2020,0.0034,33.37,0.68,1003.7
Lithuania,4/16/2020,0.0023,32.74,0.6,1011.9
Lithuania,4/17/2020,0.0062,29.22,0.59,1017.6
Lithuania,4/18/2020,0.0019,28.59,0.62,1019.7
Lithuania,4/19/2020,0.0005,31.84,0.63,1025.6
Lithuania,4/20/2020,0.001,35.6,0.66,1028.1
Luxembourg,12/31/2019,0.0008,28.18,0.88,1033.5
Luxembourg,1/1/2020,0.002,35.98,0.88,1028.6
Luxembourg,1/2/2020,0.0151,33.38,0.91,1023.2
Luxembourg,1/3/2020,0.0014,32.86,0.85,1032.5
Luxembourg,1/4/2020,0.0006,27.87,0.88,1036.1
Luxembourg,1/5/2020,0.0003,32.6,0.88,1029.3
Luxembourg,1/6/2020,0.0098,37.56,0.9,1028.7
Luxembourg,1/7/2020,0.0167,46.34,0.9,1026.8
Luxembourg,1/8/2020,0.0464,44.66,0.92,1018.3
Luxembourg,1/9/2020,0.0154,30.93,0.88,1020.4
Luxembourg,1/10/2020,0.0003,30.62,0.86,1032.8
Luxembourg,1/11/2020,0.0035,39.37,0.89,1026.6
Luxembourg,1/12/2020,0.0055,41.3,0.9,1020.1
Luxembourg,1/13/2020,0.0244,43.33,0.76,1011.7
Luxembourg,1/14/2020,0.0074,40.07,0.75,1015.3
Luxembourg,1/15/2020,0.0016,40.35,0.87,1024.9
Luxembourg,1/16/2020,0.0211,36.31,0.85,1019.1
Luxembourg,1/17/2020,0.0032,32.06,0.82,1026.9
Luxembourg,1/18/2020,0.0026,31.35,0.81,1037.5
Luxembourg,1/19/2020,0.0003,26.8,0.8,1046
Luxembourg,1/20/2020,0.0002,24.7,0.78,1042.5
Luxembourg,1/21/2020,0.0001,30.28,0.7,1036.9
Luxembourg,1/22/2020,0.0002,26.79,0.8,1031.6
Luxembourg,1/23/2020,0.0002,29.68,0.74,1025.4
Luxembourg,1/24/2020,0.0004,31.59,0.84,1022.6
Luxembourg,1/25/2020,0.001,36.14,0.88,1018.7
Luxembourg,1/26/2020,0.0559,39.63,0.91,1009.7
Luxembourg,1/27/2020,0.0235,34.36,0.85,999.9
Luxembourg,1/28/2020,0.0158,34.57,0.85,1010.7
Luxembourg,1/29/2020,0.0266,45.11,0.88,1012.5
Luxembourg,1/30/2020,0.005,48.72,0.89,1012
Luxembourg,1/31/2020,0.0611,40.9,0.89,1008.9
Luxembourg,2/1/2020,0.0313,45.94,0.88,1012.5
Luxembourg,2/2/2020,0.1723,36.94,0.87,1014.5
Luxembourg,2/3/2020,0.132,33,0.83,1016.6
Luxembourg,2/4/2020,0.0008,29.88,0.79,1034.5
Luxembourg,2/5/2020,0.0003,26.57,0.82,1033.2
Luxembourg,2/6/2020,0.0003,29.2,0.79,1027.2
Luxembourg,2/7/2020,0.0013,39.69,0.84,1022.9
Luxembourg,2/8/2020,0.0493,43.27,0.82,1012.5
Luxembourg,2/9/2020,0.1068,37.04,0.83,1001.9
Luxembourg,2/10/2020,0.0331,34.41,0.83,1009.7
Luxembourg,2/11/2020,0.0299,32.41,0.85,1017.6
Luxembourg,2/12/2020,0.0852,39.12,0.87,1007.7
Luxembourg,2/13/2020,0.0057,35.93,0.85,1020.1
Luxembourg,2/14/2020,0.0003,45.91,0.83,1021.3
Luxembourg,2/15/2020,0.0396,42.82,0.71,1010.8
Luxembourg,2/16/2020,0.0588,38.01,0.85,1016.4
Luxembourg,2/17/2020,0.0019,38.09,0.81,1024.7
Luxembourg,2/18/2020,0.0636,38.78,0.8,1021.6
Luxembourg,2/19/2020,0.0251,32.66,0.85,1018.8
Luxembourg,2/20/2020,0.0049,34.4,0.79,1028.1
Luxembourg,2/21/2020,0.0036,45.31,0.78,1026.1
Luxembourg,2/22/2020,0.0249,39.06,0.86,1020.8
Luxembourg,2/23/2020,0.0179,44.29,0.87,1018.3
Luxembourg,2/24/2020,0.0456,33.84,0.86,1003.5
Luxembourg,2/25/2020,0.0089,33.95,0.83,1002.4
Luxembourg,2/26/2020,0.1197,27,0.88,1002.3
Luxembourg,2/27/2020,0.012,36.9,0.82,1016.2
Luxembourg,2/28/2020,0.0642,38.72,0.88,998.6
Luxembourg,2/29/2020,0.0914,37.53,0.87,996.4
Luxembourg,3/1/2020,0.0452,33.56,0.89,992.3
Luxembourg,3/2/2020,0.0077,34.03,0.86,1004.4
Luxembourg,3/3/2020,0.0053,37.17,0.87,1012.2
Luxembourg,3/4/2020,0.0789,38.04,0.93,995.5
Luxembourg,3/5/2020,0.0354,34.95,0.89,997
Luxembourg,3/6/2020,0.0012,37.52,0.78,1018.5
Luxembourg,3/7/2020,0.0322,39.06,0.83,1016
Luxembourg,3/8/2020,0.0119,38.95,0.84,1014.9
Luxembourg,3/9/2020,0.0453,49.89,0.91,1011.7
Luxembourg,3/10/2020,0.0106,47.98,0.9,1014.5
Luxembourg,3/11/2020,0.0324,36.95,0.85,1013.9
Luxembourg,3/12/2020,0.0031,34.62,0.8,1020
Luxembourg,3/13/2020,0.0062,37.52,0.81,1021.3
Luxembourg,3/14/2020,0.0033,35.82,0.76,1016.5
Luxembourg,3/15/2020,0.0034,41.48,0.79,1019.6
Luxembourg,3/16/2020,0.0005,38.57,0.79,1029.7
Luxembourg,3/17/2020,0.0008,41.44,0.81,1028.6
Luxembourg,3/18/2020,0.001,41.32,0.77,1024.8
Luxembourg,3/19/2020,0.0021,35.45,0.77,1022.7
Luxembourg,3/20/2020,0.0501,29.23,0.85,1023.6
Luxembourg,3/21/2020,0.0004,26.05,0.61,1027
Luxembourg,3/22/2020,0.0004,26.56,0.46,1031
Luxembourg,3/23/2020,0.0003,26.07,0.42,1030.1
Luxembourg,3/24/2020,0.0004,29.24,0.44,1024.8
Luxembourg,3/25/2020,0.0004,31.98,0.53,1019.7
Luxembourg,3/26/2020,0.0004,38.08,0.67,1017.9
Luxembourg,3/27/2020,0.001,34.14,0.65,1019.3
Luxembourg,3/28/2020,0.0013,26.31,0.66,1025.4
Luxembourg,3/29/2020,0.0004,31.69,0.55,1029.3
Luxembourg,3/30/2020,0.0011,25.9,0.68,1027.5
Luxembourg,3/31/2020,0.0004,28.04,0.58,1022
Luxembourg,4/1/2020,0.0003,34.6,0.64,1015.1
Luxembourg,4/2/2020,0.0006,32.66,0.75,1017.1
Luxembourg,4/3/2020,0.0004,36.34,0.65,1023.8
Luxembourg,4/4/2020,0,40.25,0.58,1021.7
Luxembourg,4/5/2020,0.0002,43.98,0.55,1021.6
Luxembourg,4/6/2020,0.0025,45.22,0.71,1029.1
Luxembourg,4/7/2020,0.0003,51.6,0.58,1025.6
Luxembourg,4/8/2020,0.0004,47.7,0.51,1023.8
Luxembourg,4/9/2020,0.0004,46.68,0.58,1024.4
Luxembourg,4/10/2020,0.0004,53.63,0.56,1023
Luxembourg,4/11/2020,0.0192,48.11,0.5,1016.9
Luxembourg,4/12/2020,0.0206,31.23,0.64,1017.5
Luxembourg,4/13/2020,0.0003,32.69,0.61,1025.7
Luxembourg,4/14/2020,0,39.65,0.59,1023.7
Luxembourg,4/15/2020,0.0002,44.42,0.55,1018
Luxembourg,4/16/2020,0.0078,49.98,0.67,1015.7
Luxembourg,4/17/2020,0.0256,45.24,0.76,1015.4
Luxembourg,4/18/2020,0.0017,43.65,0.78,1016.4
Luxembourg,4/19/2020,0.0004,44.78,0.58,1014.7
Luxembourg,4/20/2020,0.0003,45.99,0.47,1013.9
Malaysia,12/31/2019,0.6471,69.75,0.99,1011.5
Malaysia,1/1/2020,0.4211,71.42,0.98,1011.9
Malaysia,1/2/2020,0.0244,71.42,0.97,1010.9
Malaysia,1/3/2020,0.0371,71.75,1,1008.9
Malaysia,1/4/2020,0.1251,69.59,0.96,1009
Malaysia,1/5/2020,0.0813,70.3,0.97,1009.6
Malaysia,1/6/2020,0.0789,71.67,0.94,1009.9
Malaysia,1/7/2020,0.0741,72.19,0.96,1009.1
Malaysia,1/8/2020,0.0972,72.13,0.98,1008.4
Malaysia,1/9/2020,0.052,70.04,1,1008
Malaysia,1/10/2020,0.0434,70.08,0.99,1008.9
Malaysia,1/11/2020,0.0818,70.33,1,1009.3
Malaysia,1/12/2020,0.0275,70.81,0.98,1008.4
Malaysia,1/13/2020,0.0599,71.16,0.99,1009.3
Malaysia,1/14/2020,0.1333,71.57,0.97,1009.7
Malaysia,1/15/2020,0.1349,70.77,0.98,1010.2
Malaysia,1/16/2020,0.0669,69.73,1,1011.3
Malaysia,1/17/2020,0.0344,71.51,0.98,1010.9
Malaysia,1/18/2020,0.0714,70.79,0.98,1010.8
Malaysia,1/19/2020,0.1045,71.21,0.97,1011.3
Malaysia,1/20/2020,0.0198,73,0.95,1012.3
Malaysia,1/21/2020,0.0271,71.74,0.95,1011.6
Malaysia,1/22/2020,0.0522,71.74,0.99,1010.6
Malaysia,1/23/2020,0.1569,70.82,0.97,1011
Malaysia,1/24/2020,0.0652,71.83,0.95,1010.4
Malaysia,1/25/2020,0.0524,71.32,0.98,1009.9
Malaysia,1/26/2020,0.0241,71.2,0.99,1009.6
Malaysia,1/27/2020,0.0563,72.4,0.94,1009.7
Malaysia,1/28/2020,0.0724,70.46,1,1010.8
Malaysia,1/29/2020,0.0695,68.82,0.99,1010.7
Malaysia,1/30/2020,0.0002,68.85,0.9,1011.7
Malaysia,1/31/2020,0.0003,70.83,0.87,1011.6
Malaysia,2/1/2020,0.0132,71.43,0.93,1011.6
Malaysia,2/2/2020,0.0601,71.8,0.99,1011.7
Malaysia,2/3/2020,0.1489,70.79,1,1010.8
Malaysia,2/4/2020,0.0786,70.36,1,1010.4
Malaysia,2/5/2020,0.0028,69.02,0.96,1011
Malaysia,2/6/2020,0.0009,68.01,0.89,1011.8
Malaysia,2/7/2020,0.0019,71.78,0.9,1011.1
Malaysia,2/8/2020,0.2562,68.91,0.99,1010.9
Malaysia,2/9/2020,0.2387,68.93,0.97,1012
Malaysia,2/10/2020,0.1709,70.07,0.93,1012.4
Malaysia,2/11/2020,0.0109,72.89,0.91,1012.2
Malaysia,2/12/2020,0.0885,70.91,0.96,1011
Malaysia,2/13/2020,0.0644,71.35,0.99,1010.3
Malaysia,2/14/2020,0.2657,69.51,0.98,1011.1
Malaysia,2/15/2020,0.1012,69.95,0.97,1011.9
Malaysia,2/16/2020,0.0755,68.43,1,1012.9
Malaysia,2/17/2020,0.2016,69.7,0.97,1012.2
Malaysia,2/18/2020,0.1346,71.05,1,1011.7
Malaysia,2/19/2020,0.0533,71.46,0.97,1010.9
Malaysia,2/20/2020,0.0153,70.47,0.98,1011.4
Malaysia,2/21/2020,0.0109,70.17,0.97,1012.2
Malaysia,2/22/2020,0.0337,71.23,0.96,1011.2
Malaysia,2/23/2020,0.0091,71.28,0.98,1010.8
Malaysia,2/24/2020,0.1366,71.95,1,1009.6
Malaysia,2/25/2020,0.2729,69.23,1,1010.5
Malaysia,2/26/2020,0.1657,71.31,0.99,1010.1
Malaysia,2/27/2020,0.0909,71.17,1,1009.3
Malaysia,2/28/2020,0.0464,72.67,0.99,1008.9
Malaysia,2/29/2020,0.0973,71.31,1,1009.3
Malaysia,3/1/2020,0.1355,71.57,0.97,1009.2
Malaysia,3/2/2020,0.2229,69.53,1,1010
Malaysia,3/3/2020,0.3554,69.09,0.97,1009.9
Malaysia,3/4/2020,0.2438,69.64,1,1011.6
Malaysia,3/5/2020,0.006,69.97,0.98,1012.7
Malaysia,3/6/2020,0.0674,69.02,0.94,1012
Malaysia,3/7/2020,0.0027,71.04,0.91,1010.5
Malaysia,3/8/2020,0.0828,70.4,0.99,1009.5
Malaysia,3/9/2020,0.036,71.65,0.99,1009.7
Malaysia,3/10/2020,0.1015,72.25,0.95,1009.8
Malaysia,3/11/2020,0.0634,73.42,0.98,1011
Malaysia,3/12/2020,0.0812,70.48,0.98,1011
Malaysia,3/13/2020,0.4066,71.02,0.99,1010.9
Malaysia,3/14/2020,0.008,72.49,0.93,1010.4
Malaysia,3/15/2020,0.0371,69.67,0.94,1011.1
Malaysia,3/16/2020,0.1361,70.56,0.99,1011.4
Malaysia,3/17/2020,0.0967,70.86,0.98,1010.4
Malaysia,3/18/2020,0.1158,71.07,0.97,1010.6
Malaysia,3/19/2020,0.0968,68.69,1,1012.1
Malaysia,3/20/2020,0.0074,70.14,0.88,1012
Malaysia,3/21/2020,0.0535,70.18,0.98,1010.6
Malaysia,3/22/2020,0.1207,70.29,0.98,1010.4
Malaysia,3/23/2020,0.0794,69.32,0.96,1009.8
Malaysia,3/24/2020,0.0439,71.25,0.88,1008.3
Malaysia,3/25/2020,0.1157,70.25,1,1009.4
Malaysia,3/26/2020,0.05,71.73,0.94,1009.9
Malaysia,3/27/2020,0.0466,70.75,0.99,1009.7
Malaysia,3/28/2020,0.0785,71,0.96,1008.9
Malaysia,3/29/2020,0.0398,70.55,0.94,1009.3
Malaysia,3/30/2020,0.1025,70.57,0.97,1010.6
Malaysia,3/31/2020,0.0682,71.82,0.89,1010
Malaysia,4/1/2020,0.0287,71.02,0.95,1009.8
Malaysia,4/2/2020,0.0393,71.22,0.96,1010.4
Malaysia,4/3/2020,0.1543,72.07,0.96,1010.4
Malaysia,4/4/2020,0.1643,69.6,0.97,1010.6
Malaysia,4/5/2020,0.0675,71.4,0.95,1010.5
Malaysia,4/6/2020,0.0932,67.9,1,1010.6
Malaysia,4/7/2020,0.0029,71.03,0.87,1011.1
Malaysia,4/8/2020,0.0274,71.92,0.94,1011.2
Malaysia,4/9/2020,0.0754,71.82,1,1011.3
Malaysia,4/10/2020,0.0765,69.49,0.97,1011.8
Malaysia,4/11/2020,0.0775,71.24,0.93,1010.7
Malaysia,4/12/2020,0.0102,72.1,0.91,1010.2
Malaysia,4/13/2020,0.0072,72.14,0.9,1010.6
Malaysia,4/14/2020,0.0226,71.56,0.91,1010.6
Malaysia,4/15/2020,0.0633,71.4,1,1010.1
Malaysia,4/16/2020,0.0479,70.96,0.94,1010.3
Malaysia,4/17/2020,0.1841,70.71,1,1011.4
Malaysia,4/18/2020,0.1298,72.46,0.9,1010.9
Malaysia,4/19/2020,0.0198,72.51,0.95,1010.1
Malaysia,4/20/2020,0.0779,71.42,0.97,1008.9
Maldives,12/31/2019,0.0011,80.3,0.75,1011.9
Maldives,1/1/2020,0.017,80.43,0.75,1012.8
Maldives,1/2/2020,0.0873,80.49,0.81,1011.7
Maldives,1/3/2020,0.0536,79.67,0.78,1011
Maldives,1/4/2020,0.0407,80.53,0.79,1010.2
Maldives,1/5/2020,0.025,80.61,0.78,1011
Maldives,1/6/2020,0.0078,79.86,0.77,1011.1
Maldives,1/7/2020,0.0105,79.08,0.77,1011.1
Maldives,1/8/2020,0.011,79.79,0.77,1010.9
Maldives,1/9/2020,0.0042,79.94,0.74,1010.8
Maldives,1/10/2020,0.0007,80.52,0.75,1010.5
Maldives,1/11/2020,0.044,79.37,0.76,1010.7
Maldives,1/12/2020,0.0329,79.51,0.77,1010.8
Maldives,1/13/2020,0.0067,80.4,0.71,1010.6
Maldives,1/14/2020,0.0009,79.36,0.72,1010.6
Maldives,1/15/2020,0.0002,79.68,0.72,1011
Maldives,1/16/2020,0.0006,80.11,0.73,1010.6
Maldives,1/17/2020,0.0065,80,0.77,1009.8
Maldives,1/18/2020,0.0235,79.2,0.81,1010.2
Maldives,1/19/2020,0.0309,80.84,0.8,1011.1
Maldives,1/20/2020,0.0094,80.96,0.8,1011.4
Maldives,1/21/2020,0.0217,81.83,0.81,1010.8
Maldives,1/22/2020,0.0423,81.09,0.84,1009.6
Maldives,1/23/2020,0.0447,80.24,0.85,1010.2
Maldives,1/24/2020,0.0612,80.9,0.79,1011.4
Maldives,1/25/2020,0.0004,80.71,0.75,1011.9
Maldives,1/26/2020,0.0004,79.69,0.72,1012
Maldives,1/27/2020,0.0002,80.17,0.71,1012.1
Maldives,1/28/2020,0.0005,80.44,0.72,1012.4
Maldives,1/29/2020,0.0006,80.98,0.72,1012
Maldives,1/30/2020,0.0005,79.61,0.72,1010.5
Maldives,1/31/2020,0.0003,78.85,0.72,1011
Maldives,2/1/2020,0.0106,79.44,0.72,1012.3
Maldives,2/2/2020,0.0022,80.16,0.73,1012.8
Maldives,2/3/2020,0.0006,80.31,0.73,1011.3
Maldives,2/4/2020,0.0019,80.71,0.74,1011.7
Maldives,2/5/2020,0.0003,81.22,0.75,1011.9
Maldives,2/6/2020,0.0009,80.13,0.74,1012.8
Maldives,2/7/2020,0.0003,80.38,0.72,1013
Maldives,2/8/2020,0.0038,80.05,0.75,1012.2
Maldives,2/9/2020,0.0022,80.66,0.76,1011
Maldives,2/10/2020,0.0008,81.34,0.73,1010.5
Maldives,2/11/2020,0.0132,80.75,0.77,1011.7
Maldives,2/12/2020,0.0901,79.06,0.81,1012.2
Maldives,2/13/2020,0.1005,80.01,0.8,1011.5
Maldives,2/14/2020,0.0737,80.89,0.79,1011.3
Maldives,2/15/2020,0.0116,79.75,0.79,1011.6
Maldives,2/16/2020,0.0429,79.98,0.79,1011.8
Maldives,2/17/2020,0.0548,80.39,0.8,1011.6
Maldives,2/18/2020,0.0004,80.61,0.72,1011.3
Maldives,2/19/2020,0.0008,80.91,0.74,1010.6
Maldives,2/20/2020,0.0536,79.83,0.79,1011.4
Maldives,2/21/2020,0.1076,81.48,0.82,1012.3
Maldives,2/22/2020,0.0763,80.32,0.82,1011.5
Maldives,2/23/2020,0.0243,80.89,0.8,1010.2
Maldives,2/24/2020,0.013,80.05,0.78,1009.9
Maldives,2/25/2020,0.0071,80.78,0.79,1010.1
Maldives,2/26/2020,0.0011,81.16,0.78,1010.2
Maldives,2/27/2020,0.0093,80.61,0.76,1009.5
Maldives,2/28/2020,0.0003,80.77,0.72,1010
Maldives,2/29/2020,0.0004,81.17,0.73,1010.4
Maldives,3/1/2020,0.0009,81.52,0.72,1011.3
Maldives,3/2/2020,0.0219,81.12,0.74,1011.5
Maldives,3/3/2020,0.0079,81.11,0.73,1011.5
Maldives,3/4/2020,0.0003,80.54,0.71,1011.3
Maldives,3/5/2020,0.0002,78.53,0.69,1011.5
Maldives,3/6/2020,0.0022,81.45,0.72,1012
Maldives,3/7/2020,0.0005,81,0.66,1011
Maldives,3/8/2020,0.0003,82.23,0.69,1009.9
Maldives,3/9/2020,0.0003,82,0.74,1010
Maldives,3/10/2020,0.001,81.76,0.7,1011
Maldives,3/11/2020,0.001,80.99,0.71,1011.4
Maldives,3/12/2020,0.0415,79.61,0.79,1010.9
Maldives,3/13/2020,0.0324,81.2,0.78,1010.3
Maldives,3/14/2020,0.0043,81.37,0.74,1010.2
Maldives,3/15/2020,0.0092,81.47,0.72,1010.8
Maldives,3/16/2020,0.0087,82.44,0.77,1011.1
Maldives,3/17/2020,0.0432,82.29,0.77,1010.9
Maldives,3/18/2020,0.0179,81.37,0.74,1011.4
Maldives,3/19/2020,0.0181,81.12,0.73,1011.7
Maldives,3/20/2020,0.0029,82.1,0.74,1011.8
Maldives,3/21/2020,0.0057,81.38,0.72,1011.2
Maldives,3/22/2020,0.0018,81.51,0.71,1010.8
Maldives,3/23/2020,0.0003,81.14,0.68,1009.6
Maldives,3/24/2020,0.0004,81.43,0.67,1009.6
Maldives,3/25/2020,0.0023,82.21,0.71,1009.2
Maldives,3/26/2020,0.0004,81.81,0.71,1010.9
Maldives,3/27/2020,0.0003,81.76,0.69,1011
Maldives,3/28/2020,0.0004,81.48,0.66,1010.3
Maldives,3/29/2020,0.0004,81.93,0.68,1010.5
Maldives,3/30/2020,0.0009,82.05,0.69,1010.8
Maldives,3/31/2020,0.0021,82.14,0.77,1010.1
Maldives,4/1/2020,0.0024,82.31,0.73,1009.5
Maldives,4/2/2020,0.0032,82.12,0.69,1009.7
Maldives,4/3/2020,0.0017,82.58,0.68,1010.7
Maldives,4/4/2020,0.0137,81.87,0.72,1011.6
Maldives,4/5/2020,0.0159,81.96,0.69,1011.7
Maldives,4/6/2020,0.0017,81.73,0.67,1011.9
Maldives,4/7/2020,0.0024,82.3,0.68,1012.2
Maldives,4/8/2020,0.0004,82,0.72,1011.8
Maldives,4/9/2020,0.0166,82.34,0.73,1010.9
Maldives,4/10/2020,0.0098,82.37,0.68,1011.7
Maldives,4/11/2020,0.0062,82.15,0.7,1011.2
Maldives,4/12/2020,0.0003,82.33,0.71,1010.1
Maldives,4/13/2020,0.0551,82.14,0.73,1010.1
Maldives,4/14/2020,0.0363,82.65,0.74,1011.3
Maldives,4/15/2020,0.0015,82.71,0.71,1010.6
Maldives,4/16/2020,0.008,82.4,0.72,1009.8
Maldives,4/17/2020,0.0534,82.92,0.77,1009.5
Maldives,4/18/2020,0.0565,83.55,0.75,1009
Maldives,4/19/2020,0.004,82.26,0.75,1008.9
Maldives,4/20/2020,0.1076,80.04,0.77,1009.5
Malta,12/31/2019,0.0002,53.75,0.56,1027.1
Malta,1/1/2020,0.0003,53.39,0.58,1028.6
Malta,1/2/2020,0.0003,55.68,0.6,1028.1
Malta,1/3/2020,0.0012,55.66,0.69,1024.8
Malta,1/4/2020,0.0016,50.94,0.63,1020.6
Malta,1/5/2020,0,49.21,0.44,1022.8
Malta,1/6/2020,0.0002,52.98,0.53,1025.3
Malta,1/7/2020,0.0002,52.85,0.63,1025.9
Malta,1/8/2020,0.0003,52.14,0.59,1028.1
Malta,1/9/2020,0.0003,52.2,0.58,1025.5
Malta,1/10/2020,0.0062,52.82,0.65,1022.9
Malta,1/11/2020,0.015,53.25,0.71,1022.5
Malta,1/12/2020,0.0213,53.58,0.72,1022.5
Malta,1/13/2020,0.0066,53.35,0.74,1023.9
Malta,1/14/2020,0.0013,53.65,0.73,1026.3
Malta,1/15/2020,0.0004,55.03,0.68,1027.2
Malta,1/16/2020,0.0004,53.5,0.68,1026.9
Malta,1/17/2020,0.0021,54.17,0.66,1025.7
Malta,1/18/2020,0.0002,54.16,0.62,1023.2
Malta,1/19/2020,0.0039,56.27,0.67,1028.1
Malta,1/20/2020,0.005,55.25,0.71,1033
Malta,1/21/2020,0.001,55.11,0.66,1032.2
Malta,1/22/2020,0.0006,56.5,0.67,1028.4
Malta,1/23/2020,0.0003,57.7,0.72,1027.4
Malta,1/24/2020,0.0003,57.68,0.77,1023.8
Malta,1/25/2020,0.0003,55.92,0.75,1021
Malta,1/26/2020,0.0004,55.49,0.7,1022.3
Malta,1/27/2020,0.0002,56.31,0.74,1023.3
Malta,1/28/2020,0.0003,57.29,0.73,1021.5
Malta,1/29/2020,0.0003,55.63,0.71,1023
Malta,1/30/2020,0.0003,57.02,0.77,1023.6
Malta,1/31/2020,0.0003,56.57,0.77,1022.4
Malta,2/1/2020,0.0003,56.83,0.77,1023.5
Malta,2/2/2020,0.0003,59.37,0.79,1022.3
Malta,2/3/2020,0.0003,55.27,0.74,1015.8
Malta,2/4/2020,0.0036,50.78,0.51,1011.5
Malta,2/5/2020,0.0071,49.2,0.54,1019.1
Malta,2/6/2020,0.0003,52.33,0.53,1026.5
Malta,2/7/2020,0.0003,52.59,0.58,1028.5
Malta,2/8/2020,0.0003,54.47,0.61,1032.4
Malta,2/9/2020,0.0004,57.91,0.69,1031.1
Malta,2/10/2020,0.0002,58.81,0.68,1022.9
Malta,2/11/2020,0.0004,57.51,0.73,1021
Malta,2/12/2020,0.0004,56.62,0.71,1023.7
Malta,2/13/2020,0.0003,56.36,0.73,1021.2
Malta,2/14/2020,0.0003,53.58,0.61,1024
Malta,2/15/2020,0.0003,52.97,0.65,1028.8
Malta,2/16/2020,0.0003,55.2,0.65,1028.2
Malta,2/17/2020,0.0004,56.52,0.7,1024.6
Malta,2/18/2020,0.0001,55.78,0.73,1022.1
Malta,2/19/2020,0.0004,54.25,0.67,1021.5
Malta,2/20/2020,0.0003,54.99,0.59,1024.7
Malta,2/21/2020,0.0004,52.76,0.67,1027.2
Malta,2/22/2020,0.0003,57.32,0.61,1030.5
Malta,2/23/2020,0.0003,56.65,0.75,1023.5
Malta,2/24/2020,0.0003,58.11,0.75,1018.6
Malta,2/25/2020,0.0003,55.63,0.73,1013.3
Malta,2/26/2020,0.0008,54.87,0.62,1017.6
Malta,2/27/2020,0.0004,56.04,0.7,1019.3
Malta,2/28/2020,0.0004,57.45,0.73,1021.1
Malta,2/29/2020,0.0003,58.82,0.74,1017.2
Malta,3/1/2020,0.0002,58.14,0.72,1013.6
Malta,3/2/2020,0.0087,53.15,0.69,1009.8
Malta,3/3/2020,0.0152,54.02,0.7,1008.9
Malta,3/4/2020,0.0003,56.33,0.65,1014.3
Malta,3/5/2020,0.0002,53.46,0.78,1010.1
Malta,3/6/2020,0.0031,52.96,0.69,1011.2
Malta,3/7/2020,0.0104,52.3,0.68,1016
Malta,3/8/2020,0.0065,50.7,0.67,1016.5
Malta,3/9/2020,0.0722,53.17,0.75,1013
Malta,3/10/2020,0.0007,54.36,0.64,1021.6
Malta,3/11/2020,0.0004,57.26,0.71,1023.2
Malta,3/12/2020,0.0004,59.19,0.77,1018.1
Malta,3/13/2020,0.0004,58.07,0.73,1015.5
Malta,3/14/2020,0.0003,57.04,0.8,1016.2
Malta,3/15/2020,0.0001,56.28,0.71,1021.7
Malta,3/16/2020,0.0046,54.61,0.71,1026.8
Malta,3/17/2020,0.0046,54.58,0.63,1024.9
Malta,3/18/2020,0.0006,55.61,0.67,1023.6
Malta,3/19/2020,0.0004,56.03,0.68,1022
Malta,3/20/2020,0.0131,56.58,0.72,1013.3
Malta,3/21/2020,0.006,55.2,0.8,1008.9
Malta,3/22/2020,0.0054,53.91,0.77,1015.2
Malta,3/23/2020,0.0128,54.53,0.8,1015
Malta,3/24/2020,0.0816,51.48,0.82,1000.9
Malta,3/25/2020,0.0088,53.19,0.67,1005
Malta,3/26/2020,0.0029,53.71,0.63,1011.1
Malta,3/27/2020,0.0021,54.39,0.65,1014.7
Malta,3/28/2020,0.0064,51.26,0.69,1013
Malta,3/29/2020,0.0859,53.91,0.8,1012.1
Malta,3/30/2020,0.0005,57.06,0.72,1016
Malta,3/31/2020,0.0004,56.04,0.77,1014.2
Malta,4/1/2020,0.0065,55.85,0.77,1011.7
Malta,4/2/2020,0.0104,52.83,0.77,1007.3
Malta,4/3/2020,0.0579,54.39,0.75,1011.4
Malta,4/4/2020,0.0002,54.98,0.66,1016.5
Malta,4/5/2020,0.0003,55.37,0.69,1021
Malta,4/6/2020,0.0009,55.3,0.69,1025
Malta,4/7/2020,0.0003,55.94,0.62,1024.4
Malta,4/8/2020,0.0059,56.37,0.7,1022.7
Malta,4/9/2020,0.0003,56.72,0.7,1022.4
Malta,4/10/2020,0.0004,56.91,0.66,1022.2
Malta,4/11/2020,0.0003,56.71,0.66,1021.5
Malta,4/12/2020,0.0004,60.92,0.67,1019.1
Malta,4/13/2020,0.0004,61.25,0.75,1009.3
Malta,4/14/2020,0.0003,58.02,0.78,1017
Malta,4/15/2020,0.0002,57.7,0.74,1023.2
Malta,4/16/2020,0.0002,59.35,0.75,1020.7
Malta,4/17/2020,0.0005,60.79,0.8,1019.1
Malta,4/18/2020,0.0003,62.51,0.8,1015.2
Malta,4/19/2020,0.0038,61.36,0.78,1006.3
Malta,4/20/2020,0.0005,60.78,0.81,1007.1
Martinique,12/31/2019,0.0012,74.2,0.78,1014
Martinique,1/1/2020,0.0068,74.72,0.79,1014.4
Martinique,1/2/2020,0.0191,74.06,0.8,1014.8
Martinique,1/3/2020,0.0134,74.47,0.82,1015.8
Martinique,1/4/2020,0.0132,73.44,0.79,1015.7
Martinique,1/5/2020,0.0339,74.04,0.86,1014.4
Martinique,1/6/2020,0.0111,73.73,0.78,1014.2
Martinique,1/7/2020,0.0022,74.35,0.78,1015.7
